NameId,coordX,coordY,coordZ,probability
008,68.13487107972526,-34.91455529550933,-168.42894831299787,0.8452828471201188
008,-87.44708861489869,33.64959551473234,-161.01349352300173,0.5863896848581042
009,-110.71612772345543,14.809005990624428,-232.28920966386795,0.7570437569773647
009,-50.79642993211746,56.14947026968002,-225.03537227213383,0.7443432756984476
009,-64.99926039576532,-55.28972363471985,-103.4939971268177,0.7381941081430197
009,104.07310643792152,-80.57244941592216,-288.5350397080183,0.6951471457801306
009,-20.408712774515152,-59.140947088599205,-244.1054470911622,0.6713101857408076
009,-66.73056650161743,-71.53021943569183,-131.92641872912645,0.6460753616470124
009,-55.27104063332081,18.772462010383634,-153.28357882797718,0.6130004411370774
009,-44.95642179250717,-97.41542583703995,-193.56463454663754,0.6090351405123319
009,124.94640508294106,-79.19158592820168,-244.24619820713997,0.6089845003493767
009,145.1931498348713,-41.10238753259182,-165.4816349297762,0.5789465688101089
010,-99.28471496978952,183.84506649675637,693.7959705053811,0.8064870815009421
010,-108.61532995382501,171.41206721368104,566.2374428494816,0.73537147153213
010,-95.29271659532739,114.11397691967754,577.1280317290668,0.606828145111221
011,105.31469236016275,21.868019610643387,-90.01246640086174,0.9823324125485546
011,-71.18511791825293,66.09421506524086,-153.3043220937252,0.9474154080892151
011,87.40914652943613,-60.335345447063446,-190.39253467321396,0.9471922041152792
011,73.55989111661913,-44.62957498431206,-200.06125620007515,0.9351925301551829
011,129.5543790280819,44.63662630319595,-157.5468674749136,0.8752391719497411
011,111.10177372097971,99.86051958799362,-271.73551219701767,0.8404488458151507
011,129.28107802271845,22.104431450366974,-185.76417200267315,0.8144719457650746
011,66.9446024566889,70.27913527190685,-124.45872224867344,0.7918836705426461
011,-61.071934852004034,54.984051056206226,-89.7687421888113,0.7481439077831825
011,-57.534141752123816,46.21989652514458,-213.26240676641464,0.7169541165808647
011,-73.47676132917402,58.2902906537056,-167.68874594569206,0.7011263266989083
011,50.896804374456394,19.836523056030273,-236.4747069478035,0.681069587595429
011,-89.19805939793585,56.084242194890976,-240.74738091230392,0.6730589001180928
011,33.228946012258575,7.990320622921018,-289.4213896393776,0.6728239747202771
011,117.31519199609758,-17.775502145290375,-123.40558156371117,0.662607915210156
011,5.490649443864839,22.225653141736984,-203.7115055322647,0.6450119365437126
011,105.5090218305588,22.31185285747054,-92.23459611833096,0.6278682737174037
011,71.47816155552866,62.27212293446064,-285.361562743783,0.5925728357049177
012,86.52007471730423,72.89203049987555,-201.534043237567,0.9390213789463745
012,107.32426036109638,50.34986314177513,-268.1572856903077,0.6780872357512341
012,-81.91317132900048,-37.74837067723274,-160.74223710596567,0.672188397544824
012,-120.72053528616715,6.01175132393837,-217.4885765165091,0.5913783514625487
013,-124.77474339306355,127.70681896805763,-473.2937172667141,0.9955004007243078
013,-97.2427864074707,57.620924904942484,-505.87602294394924,0.8017799106956424
013,-89.6059093773365,57.39197377860543,-505.8940186292882,0.6171963910627807
014,-132.03489016075707,-9.873828000924107,-157.99449077248573,0.6394876507528987
014,59.09614072660827,-37.972726784250256,-133.03960290551186,0.6340179170834055
015,-105.73380752613258,21.73981936275959,-125.12352164089683,0.9477223148124869
015,114.633097060421,36.97572365403175,-192.1157234758139,0.7422939445841853
016,-131.7552341677723,32.1419478058815,-229.4432709807191,0.7340573495575747
016,-97.75634017665959,-35.560822531580925,-205.51613695115185,0.691390382318953
016,-115.82672874708749,37.34015837311742,-252.94550160259342,0.6716941601936681
016,-86.73509173174479,-45.39137178659439,-176.47782798797226,0.6662098597479567
016,-75.26371668358422,-33.84153199195862,-174.03568128437138,0.628883570136134
016,62.29298825482749,-13.414972245693207,-122.10414496749974,0.61837541716365
016,-126.1377251901207,29.461382150650053,-214.60215667575932,0.6035445397771854
017,103.44157291650771,58.127890944480896,-79.7060235440731,0.9469576640905908
017,75.87834413051604,-48.15914569795132,-224.39133934676647,0.9347779461111082
017,3.4263169586658364,32.83263945579529,-170.5030206143856,0.8280343567961963
017,-98.62253646850587,67.8464637696743,-200.72122929990292,0.7709592494767179
018,-69.86907970905304,66.99914583563805,-160.62627154588705,0.9714686844522594
018,-70.30148413777351,-29.026302069425583,-106.80184254795319,0.9077729864965408
018,-72.26726657152176,-69.68217079341412,-167.63800157606607,0.8527399337045027
018,102.07478895783424,45.38443075120449,-227.26628674566751,0.7040649675329239
020,-96.22803958058358,9.67100340127945,-174.33593232929712,0.8936504083293572
020,-132.30757229328157,-22.871898353099823,-275.3518179506064,0.6529712288024039
020,44.46685580611228,-33.875082567334175,-245.5348748862744,0.6173017225956372
021,-56.04213518261906,74.95013518838545,1790.0950007587671,0.9906095968192059
021,-75.42272326707837,75.75377675352951,1678.473815843463,0.7828699296714954
021,143.82197099566463,60.125793779477135,1705.4177116155624,0.7740257357789293
021,153.16466895878318,66.22935324369334,1717.7779082208872,0.6683703374999956
021,16.835699375867875,70.1735307371464,1689.1031057089567,0.6560871829911085
021,-86.8199458903074,38.4635492807474,1676.993482336402,0.6285760276684214
021,-34.72976793706414,115.36462979970835,1661.7490031346679,0.5961819358910212
021,144.39530941486362,103.93108388243581,1697.9706774279475,0.5834545083832625
022,-100.27301624417305,-68.55020075291392,-216.58900959789753,0.9743309149311121
022,-114.61752837896347,-46.74968752264974,-238.9985205978155,0.8994834514483406
022,133.17004565894604,6.712268173694667,-225.49248003959656,0.897528499464564
022,-96.76199010014534,-75.21060882508752,-222.9805218577385,0.8044232083806313
022,-123.65061463415623,-38.648436665534945,-176.23564584553242,0.7918239792037421
022,95.67184364795685,-35.25907000899312,-175.540371671319,0.7055194949459498
022,-123.85562786459923,20.758998245000868,-204.33724464476109,0.6810208532898577
022,-115.62914563715458,-38.734083473682375,-183.5823086425662,0.667582781834346
022,63.21976372599599,-56.306506603956194,-128.1897992938757,0.600517851934869
023,-68.52241402864456,-80.67280669510365,-189.71149805933237,0.9734832280826888
023,122.49887815117836,-176.28053265810013,-193.56308040767908,0.9537955328374113
023,-106.88021412491798,-146.85029132664206,-186.04982195794582,0.9481681738089554
023,83.04067185521126,-82.38659490644932,-177.99592155218124,0.9271278561219187
023,-47.000438779592514,-66.86768098175526,-206.87291605770588,0.8342187633961197
023,123.28325217962265,-170.5257323384285,-187.45481199026108,0.8200833746379798
023,101.0626485645771,-178.77625483274457,-222.8844307810068,0.7941052499636186
023,-67.1883495748043,-64.86497586965561,-175.34179323911667,0.7027759852106191
023,-67.62984594702722,-76.6186745762825,-141.81291681528091,0.6208297450557092
023,-22.91817870736122,-96.79386141896248,-229.8991171270609,0.592251718383948
023,52.27798441052437,-202.28798278421164,-141.50567737221718,0.5782752687284819
025,-99.83748742938042,67.60119804739952,-231.3311264514923,0.9611500984907048
025,133.0605909526348,-40.6425671428442,-254.91637021303177,0.7899108730772458
025,60.074306190013885,-33.088059186935425,-105.02408827841282,0.7531199415399034
026,43.53906241843987,90.71790231843565,-84.59644329547888,0.9595322761275484
026,-130.24961136986923,90.4409518696842,-220.39378757774836,0.7022227444448143
026,128.87964016983796,-5.041110291284554,-195.5924040973187,0.6965941175626894
026,-50.97432636429977,-37.20819626669311,-174.24424329400068,0.6419646247188848
026,-46.57177790214729,135.27074910779572,-167.82636030018335,0.6253883392560315
026,-35.843517206212994,102.54187505026437,-72.02505744993692,0.622863104970983
026,49.08144793699074,-30.198068111342423,-110.65814010798937,0.6211422481755702
026,-82.85929707398128,-49.64869724134827,-155.49529844522482,0.6013044331726163
026,-54.253622911474224,53.41434583147148,-71.92869998514658,0.5923696854945544
026,-51.41390540411186,133.62218216140843,-128.07483671605593,0.577319382593875
027,45.51992876122284,49.901672981283184,-108.95466028153899,0.9707479758551235
027,-103.76424675395202,71.56861879636955,-136.20833864063027,0.6934513644864053
027,36.68993035743523,76.28003018309786,-123.97467267513278,0.6597856101996344
028,77.7146806137848,-192.82797360250476,-132.23902760446077,0.8525734532643189
028,-127.15311950275421,-122.44595561751845,-230.9117166548968,0.7343773521493875
028,-50.72689458558082,-187.3091781718445,-238.4212885200978,0.6524825142805365
028,-65.85201947221279,-104.91886472532275,-82.60678994655615,0.6315379945376209
028,-65.34550121256827,-201.22413378784182,-98.9822329729796,0.6054116423825743
028,-97.48390118607998,-181.3725976330948,-111.46760238707071,0.596298450521942
028,50.344718100337985,-193.3566034717274,-271.0015907734633,0.5851985016222455
028,-86.45780405232429,-218.44378377327445,-252.04667402803904,0.5823944998514012
029,-39.22546225786209,-108.289381749928,-142.26689974963665,0.9568052076994942
029,110.85625046491623,-191.12911747395992,-214.64565090835094,0.923219921627881
029,-51.45086109638214,-64.97555977106094,-175.63712544739246,0.8859587675004104
029,12.506601974368095,-92.13466988503933,-156.06778644025326,0.7528966760191919
029,-33.80135893821716,-103.56219200789928,-135.80856777727604,0.6373555446437025
030,-110.79638478159904,48.28622877597806,-5.687856152653694,0.8212353366608977
030,89.32141306996346,35.97920286655426,-73.67793164402246,0.7350279033504601
030,63.114168867468834,32.093168511986704,32.79891438782215,0.7186782741363121
030,-106.5178892314434,-7.8231998383999155,-34.572652235627174,0.7102077118759991
030,-116.32669992744923,28.3208657801151,-34.46363906562328,0.6969540331062309
030,-112.92137479782104,15.14518800377843,-18.77191771566868,0.6653383111430791
030,-116.22798964381218,34.28111265599725,-18.487481370568275,0.6381926358381286
030,-81.6231823861599,47.08434164524073,25.925935849547386,0.6216198148981392
030,-90.19623976945877,52.655123561620684,14.985765665769577,0.6114855753258646
030,65.29325583577159,11.719020992517443,17.16517449915409,0.5938973393490564
030,-40.311369985342026,62.67612299323079,-75.33036272227764,0.5836955939769038
031,137.23146317819976,117.7238852820816,-182.2278990439596,0.897906526332726
031,67.80688221673392,21.506207927268974,-21.022364555996887,0.6295590617291985
031,-66.94688315768813,0.5084717712821885,-169.82256659786128,0.6026286074802145
032,-80.56068150619888,10.789887509843822,-29.33979259431362,0.9277518840619707
032,-70.37464381675147,-54.644283242919926,-37.842049308121204,0.8902163786274411
032,-21.257238446873657,-88.22054231951523,-74.26568667590618,0.8585452044685039
032,-5.904032214683525,41.7439106326313,-105.92841144651175,0.7312042440976979
032,-74.36979110459708,-101.31629361996937,-189.44157102704048,0.7291568616030424
032,-65.54785288791084,-20.536358572938923,-35.592554688453674,0.7048813888760374
032,-57.84165073851966,51.61124040891838,-205.6154850870371,0.6628225229611882
032,82.08115886231042,-70.52250089536,-168.85627233982086,0.6382836860832305
032,-81.78675918201827,-74.22191541681576,-131.0493345707655,0.6373087028066734
032,-62.77364729265594,35.64581378509712,-61.616280511021614,0.6040065396686
033,-131.4563737056675,-18.877043873071642,-217.92725105583668,0.8869360426374547
033,100.40754427095032,29.18709996342662,-212.43058382719755,0.817892551665024
033,77.13281180043793,35.50117787718776,-194.1428964883089,0.7892385320947698
033,16.700857535797127,83.76560434699061,-145.67429460585117,0.7789541093144261
033,-79.31648026327514,46.675017714500456,-228.11942467093468,0.6737199189489225
033,-95.63762368182563,2.706958800554304,-209.05204007029533,0.6252300853247409
033,99.57205061693764,9.755307912826567,-183.97822566330433,0.621934642152805
034,-75.35841228067876,-238.64394253492355,-185.5360382348299,0.8562560819847407
034,-85.10382232069969,-225.70367687940598,-141.45248049497604,0.7508123227357312
035,-59.50071580628776,-66.12615455766297,-98.89823934435844,0.9889832553831972
035,49.57436139960862,37.64065582971,-101.03353887796402,0.9824969546559779
035,12.460475013452537,35.021834700507156,-70.13177047669888,0.7283723789002778
035,90.13769964953042,62.75524994651698,-240.720484405756,0.7196589418406262
035,94.33235322018243,-83.39050690909005,-190.0890399068594,0.665386512462632
036,99.83539894223213,23.780701458454132,-139.35458508133888,0.9831901363356046
036,71.91857647895813,10.922134548425646,-84.49720098078251,0.9750157252326563
036,-104.95470204949378,-17.033345997333527,-104.32785062491894,0.963988912053764
036,43.03930380940437,55.793442249298096,-84.14598988741636,0.959539015278763
036,-26.58795404434204,38.72459462285042,-167.807055413723,0.9512728376056219
036,-65.24334588646889,50.79596284031868,-91.35941797494888,0.934502327846615
036,83.23483535647392,-30.79877656698227,-107.83090732991695,0.8799271234494279
036,116.7854375988245,33.58781662583351,-171.61055558919907,0.8466970794674604
036,-47.62864316999912,-81.6530599594116,-179.521278783679,0.8207893653212458
036,-64.06049007177353,-10.736495822668076,-164.53341169655323,0.783177294869917
036,-136.9015093743801,-21.385109961032867,-151.6022356748581,0.7465142716897557
036,60.030416548252106,42.07726903259754,-95.82639600336552,0.6490746070626473
036,-80.29714494943619,-81.35700652003288,-168.01227770745754,0.6171874345582368
036,-101.03619113564491,71.56505379080772,-167.8633515536785,0.6131818707430049
036,-124.13058379292488,15.751144856214523,-109.23354811966419,0.5770962491805781
037,-35.51281256894492,83.0899269957333,-76.25408733976843,0.8091010052689197
037,-61.01653404454612,-67.79595922639083,-166.63411272657873,0.8076230932268395
037,143.40245091994382,-30.22653486540031,-198.26177607072356,0.7119227654627007
037,130.65270830770112,-28.375807962915417,-176.63134726477625,0.6230156521421033
038,111.12353615760804,21.063226747512857,-173.39662855118513,0.8779855053164121
038,119.49849392771722,0.7710750281810874,-209.92284588515759,0.8770400561846753
038,-52.79721931815146,13.12366928458215,-100.83027508854866,0.8395860575636205
038,-64.3936575770378,-11.513648536801327,-161.02173191308975,0.7952534208996686
038,84.32651926875113,89.20846300125123,-128.70981097221375,0.7636012773944805
038,-80.08945499062537,28.498238268494617,-66.04687197506428,0.6821783204057427
038,97.15600551962854,39.14270250797276,-65.09073777496815,0.6473727741942273
038,102.83134778141977,34.90187962651257,-170.74217580258846,0.6459001235460896
039,-165.0496241569519,72.32161773443221,-191.46342055499554,0.8964689181879453
039,95.40916873812677,30.47201050519942,-137.07174022495747,0.8643467436144948
040,-49.09008032868195,56.481262773275375,-207.25487196005537,0.8470941717854584
040,106.91953419854354,63.516760900616646,-169.7173604250665,0.8342352820940688
041,-127.30367019693279,-29.03521303832531,-254.41193724082945,0.976193877456667
041,94.19319467325784,-5.764107286930084,-214.32313816653726,0.9593065996575624
041,75.9068705298481,7.409488201141357,-194.58640584753988,0.9195693459971623
041,-159.97153405765914,-29.88097381591797,-268.2960621904039,0.747401489560088
041,-163.26590163926505,-17.438918873667717,-278.52592322634695,0.6476702122488206
042,-60.478481634658834,-8.847072646814354,-167.11732621490955,0.9949358925979842
042,103.40095649738882,69.67215008954426,-92.31446769833565,0.9222270085107489
042,-25.94069771389391,80.02943362216376,-61.236064061522484,0.8169287585337874
042,104.9712989189205,-60.15114088435746,-228.39598427712917,0.8053913106822467
042,93.75048272390936,-8.818298728066452,-142.94910395145416,0.7968116008244271
042,-88.68882493595507,79.59859813670539,-185.1320062726736,0.7885684712632537
042,-49.40868468503382,6.507894828123085,-102.93281497061253,0.7516245677618199
042,59.22166378875349,-9.942240194278725,-92.90268857777119,0.7231227674684494
042,53.51458914657209,7.3944464914026184,-67.40956190228462,0.680612438014078
042,116.95057915230367,7.7172423742237015,-183.8686408251524,0.5985586184337118
043,-72.02857253660866,24.90604555606845,-51.856675186648374,0.9072614416972277
043,-33.66452073266217,-9.68066430091855,-38.62393147636891,0.9019673187231055
044,86.69689650128174,52.176291570067406,-83.15924526390361,0.9875256761274054
044,-22.072755030891415,71.57404750585556,36.72416000428868,0.9027199124153548
044,-113.88580357243728,35.17006689310074,-2.61073761817741,0.840620485271308
044,-93.38358824660492,0.3454584926366806,-53.67262749013233,0.83935790960239
044,95.3922623176365,-82.68699316680431,-90.40991757449436,0.7776836140444326
045,90.65422277857971,91.2528126396713,-110.88400408704854,0.7055340578080558
045,-87.05184910486031,67.26737673659898,-95.32984541435815,0.6862629277803084
045,63.44217085053634,47.85143117685891,-16.145751864510544,0.6583565841888132
046,52.61419977168464,-96.17467641830441,-191.7524189912968,0.6667291298308642
046,-76.76849596281625,15.73827666044238,-174.5136912727051,0.6045928979738877
047,-105.66285885949708,-66.0347353894501,-197.48871574368667,0.9021142429627316
047,-47.44996614833451,-35.5635212142258,-228.51493663158607,0.8438107839967008
047,-122.72598652620889,-58.65754342863849,-254.4271286633272,0.7549620511187204
047,-78.62609569807626,-49.5859195668488,-153.41731042232703,0.6984996434125685
047,116.65317432503127,-49.8432620246201,-234.0311902072687,0.6802306094865709
047,-134.1660148211298,45.96292661835858,-172.59016022649,0.6644911472438639
047,-18.4082993574915,-39.61749634931377,-140.32049681809139,0.6629030834709355
047,-95.70753704090691,35.86616366316986,-236.53894717064094,0.624476881830306
047,-21.68242020984269,-71.80814955423168,-128.49846816625785,0.5861750210035334
048,88.91992637599944,230.52336265718264,-623.7503643711557,0.993529270353918
048,-116.22568428431514,227.74063180958552,-565.9244785984506,0.938828027716698
048,56.64650347913741,190.48824188684745,-579.5859834035386,0.9314709387370745
048,-31.85287667726041,188.50866015826983,-640.3532950808753,0.9130253679389572
048,-121.30592444454194,216.9399747160606,-634.6997528602828,0.8990792870863366
048,-95.05997911010743,232.5967175272636,-655.2927582045545,0.7329510398562227
048,-95.85973627780439,207.71958064114375,-483.8597408314695,0.6690254575370148
048,-76.330992727623,111.90087979113387,-586.9539908846368,0.6442122100842621
048,88.99059915627478,230.54794525181575,-623.1474864115467,0.5803659839861066
049,109.27207370023154,4.091693490743637,-184.3141504973173,0.8355899490879543
049,-88.39808437307454,-25.543266624212265,-102.74875482916832,0.6478194867119236
049,-82.29286350389098,-23.195195198059082,-186.3739363849163,0.6396816571730912
049,-94.29993380685426,4.784539520740509,-111.76818327605724,0.6039707270435265
050,-163.54033516007902,-136.17099468070512,-301.13810228407385,0.9865654014034627
050,-61.3629431988621,-57.33547632056718,-332.4903925418854,0.977296350525056
050,-140.95902681011202,-124.87303316253667,-251.1866129845381,0.9618062791026448
050,-123.03093896466734,-132.3082284893418,-239.43167658746245,0.7639360351264209
050,-59.74845610219481,-219.99262874979024,-305.12111987769606,0.629513744422478
050,-50.78400280732157,-109.24550482291224,-123.28505601584914,0.6191877025576678
050,76.73209382933138,-164.18613984841352,-244.42928593456747,0.6109038803138018
051,-67.61523417423058,-83.97992329378704,-161.26718464493752,0.9585120979449577
051,-27.489443637826923,-82.3118804552136,-206.56386245787144,0.8981315970036792
051,102.41735387553882,-42.80307309408764,-147.65505109727383,0.8467332530173983
051,-69.79848229179669,61.790706887048685,-267.6887277215719,0.7712196193700469
051,-26.27326331327248,53.64659716109654,-202.70187354832888,0.6643684574649051
051,-62.2967564840107,-50.514385522204435,-211.1641034334898,0.6211269872927189
051,-97.99042936454106,-56.3610654928265,-134.76736433804035,0.5745282960830451
052,-117.3172756503048,160.67317266531728,-687.55848216852,0.9838620640627023
052,-37.2260201940956,84.07154379554531,-660.2016814782266,0.8990961163783416
052,-76.06319876710796,223.12904646762155,-698.5551268591528,0.8352256652195473
052,-68.9894694755497,137.09797154136442,-592.356658024991,0.7945657124343807
052,-104.58503586749458,134.9800151861503,-602.3242909594421,0.7028846900297608
052,95.883468933898,96.10832865305683,-708.4826176895742,0.6930642189370794
052,-73.03906873564148,135.67309788383983,-610.5791403784399,0.6898639939902307
052,-36.75487930278206,180.32796253033422,-683.5731783642416,0.6360419967636155
052,-40.45156847636129,240.43427896269105,-512.0384222700243,0.615590672846533
053,-70.49329237639904,-122.18851253390312,-60.129289963841416,0.9236977431963016
053,-63.14031055569649,-105.43605671823025,-107.68601543605325,0.8282414501633343
053,76.8010955452919,-105.13901361823082,-85.15760821998117,0.8018609104725651
053,-103.34055384993553,-121.13288193941116,-289.34675834476946,0.7600596477005236
053,-75.14058965444565,-82.4045704305172,-93.59851748645303,0.7230832409246446
053,-143.8186370432377,-194.85824209451675,-297.53390649855135,0.681101177325529
053,84.90748938918114,-109.11545830965042,-117.87895123064516,0.6410958606812512
053,-102.28711313009262,-89.41893342137337,-268.69801334440706,0.6132871058819179
053,-66.1159586161375,-96.8854129910469,-73.59891668856142,0.6120547250312738
053,-111.5835719704628,-166.45536923408508,-285.75889644920824,0.5864367538504388
054,-78.15147385080435,-95.11086693406105,-169.03115308486946,0.872789885643267
054,-83.27917070766068,-110.995301425457,-184.49989740752704,0.7060195432396643
054,84.62723033050918,-59.09729324281216,-181.276124077077,0.6261597846310875
054,108.50635538916015,-91.081090092659,-121.71228903734215,0.6027752142941055
055,130.93439349532127,-86.88409689068791,-258.53987175067715,0.886021094518947
055,-61.30018326640129,-71.94717538356778,-241.6302274598723,0.6138160615633342
055,94.90168216824532,-26.837046921253176,-125.55946698626332,0.6123693222027886
055,82.68851763010025,-67.61197227239606,-258.59910818775944,0.5780986177047336
055,-125.42100411653519,23.794119000434932,-257.9769468962198,0.5744637784595161
056,107.30534719009972,-26.972234696149826,-293.3804918527603,0.922345482998489
056,-19.78013576487922,-62.30194932222366,-184.57502783834934,0.6790292200416599
056,-11.712784825963013,43.99690230190754,-209.0408379137516,0.6305416897709398
057,-86.18956534643746,-52.639806948205944,-129.60428429533476,0.952664886431072
057,-29.068987593847282,81.53179151604462,-237.57737779010768,0.7216939813465769
057,121.95667479853057,-53.86966214289377,-254.0754799484157,0.7138194567453505
057,-106.01078926106072,-47.00232093741607,-277.43751981247897,0.705386527514322
057,-80.51127713997937,17.99432065377522,-211.64100324501032,0.6693355436521637
057,-103.96278350134469,-25.18828441908073,-254.29534591127867,0.6635438733045333
057,-84.45537200649358,-8.88126059581947,-181.96188124407763,0.6489788592129511
057,-41.109766856628426,-82.51277293970298,-246.38976451148028,0.644258603366431
057,115.46298423330211,-73.22100423981857,-271.32248518754477,0.628796538300873
057,-108.15058268685914,13.101530246832851,-141.8600107594275,0.6242023773750125
058,46.519328900077824,-63.19329407811166,-121.59056307375431,0.9438044488291633
058,58.54023716638375,-59.771831065416336,-111.18076232075691,0.8893164264761374
058,-56.853037766716,-68.71829360723495,-169.72463507950306,0.7604918345776968
058,98.56698579380799,19.111324280500412,-121.43439942598343,0.6822320257461814
058,79.51399899313736,-13.66897264122963,-67.64315362274647,0.6533563851153739
058,90.64653087446976,16.711364269256592,-122.51918302476406,0.6438667710065422
058,-88.80784358789634,48.71474176645276,-195.20232631266117,0.6170994425288833
058,114.42397428343583,-6.140514373779297,-182.93134534358978,0.5751846342604732
060,-103.19822356104851,-156.34951779246336,-143.713321942091,0.9161699868907524
060,-117.35185718536377,-121.36301691830164,-295.56644119620324,0.8541834322939952
060,63.12614941596985,-129.38285170495516,-124.59457557201387,0.8525453417218755
060,-45.99738681316376,-76.16553844511515,-267.5768917530775,0.8155766073882386
060,-46.837118953466415,-108.2955527156592,-312.0054296284914,0.7765058653187156
060,69.33292236924171,-260.8605920076371,-217.3056630820036,0.6374619485835653
060,101.21267104148865,-101.47631290555006,-172.78923145234586,0.6078281102657596
060,-95.51965501904488,-217.39022323489195,-221.68172726333142,0.5804747934613889
060,-89.85804836452007,-127.37414738535887,-184.61723494827748,0.5745708401914502
061,96.76193736195563,-8.417866024374973,-214.12853705883032,0.8964341938928917
061,-29.170672911405575,26.627158415317524,-136.82819803059107,0.8291764458907557
061,80.09901375770568,83.91500512957572,-265.02447120845324,0.6801762058140379
061,-83.71970363259317,72.69299043416976,-289.03595940768724,0.6456174463995118
061,100.92359946370124,43.644866970181454,-165.85885576903826,0.6371051585431827
061,107.44183470010756,51.65333112776278,-252.5959391072393,0.6179866714934287
061,99.67980713844298,-15.384389731287968,-217.46125344932085,0.5917333778804007
062,-58.12257589479064,-0.3906303197145462,-247.2533286600256,0.8763464910886316
062,108.86087135891341,-25.27435150742531,-111.00048616667033,0.6565087667523659
062,-63.09023509998893,70.19224831461906,-74.40914397825242,0.6517386935323312
062,-34.27232496519662,48.584763556718826,-275.86939496685505,0.6486717117847381
062,-51.31564287920571,-3.5686670690774918,-246.83067607273102,0.5996679653230677
062,137.97819738010787,-11.782101094722748,-259.7514117448473,0.5824380467368554
062,154.57388918022536,-17.77894699573517,-272.1567801027441,0.5794066257585373
063,21.489161656099327,-79.50413167476654,-330.9518246191368,0.7364359592192204
063,85.62490482707594,-71.66644071042536,-295.59418357785796,0.6789891552650453
063,-114.61186270336532,-26.986380845308304,-187.6562316032872,0.6743898810746117
063,-45.849108322662346,20.419379398226766,-294.97294403489684,0.6147600171144614
064,114.00482329726219,65.44133228063583,-243.91060231626034,0.966099898143373
064,-147.26182422041893,-16.438183814287186,-240.57362739741802,0.9534875665828751
064,72.71568597853184,91.94003123790026,-224.66871662437916,0.9072522136434014
064,-143.7163599282503,77.2722170650959,-259.95661978423595,0.8988711163018948
064,-103.2782020121813,-40.740380853414536,-184.1668706983328,0.860719503412902
064,62.647779047489166,12.784885317087173,-208.38000275194645,0.8322803550092553
064,-95.93486042320728,-4.817015141248703,-252.833367228508,0.8254453847205863
064,-148.6072272658348,76.26672291755676,-280.74893955886364,0.8185069737132281
064,-48.646195739507675,36.58382625877857,-222.37601599097252,0.8039357627892723
064,-160.49863117933273,24.398342341184616,-294.32430389523506,0.7871030054951944
064,-121.10444563627243,-40.893322348594666,-172.65734033286572,0.7639838861833201
064,-76.50066995620728,105.61982226371765,-226.4933306723833,0.7513757670338315
064,-147.68483681976795,-18.04461371898651,-274.3603202998638,0.714995239779816
064,-144.42571651935577,71.58062905073169,-251.31762409210205,0.7013187877162481
064,-143.3386644423008,40.552621364593506,-148.13572637736797,0.6822850543658588
064,-96.56688579916954,-40.74272085726261,-246.38835221529007,0.6802036416441042
064,51.636795938014984,117.23320776224136,-187.4139391630888,0.6704418899825412
064,-100.87020236253738,-64.6361136287451,-226.43785789608955,0.6630334414438336
064,116.16351741552353,-16.750397562980652,-267.47453160583973,0.6584894030385918
064,-57.0981881916523,-32.01735699176788,-154.4445661008358,0.6311712547947117
064,32.3712999522686,19.99294611811638,-171.24025391042233,0.611983902305323
064,103.75431834161282,20.94996827840805,-196.48069809377193,0.596803011244026
064,-21.281487077474594,-59.30714946985245,-191.71950773894787,0.5867106940824385
065,-103.76914650281049,-80.58513259808444,-205.7915809416466,0.8895102423099729
